Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
2,114,-1.502,19.038,0.157,14.9101,15.3055,15.9687,17.2561,19.038,21.3653,24.1916,26.3962,28.1251
2,120,-1.447,19.365,0.164,15.0058,15.4209,16.1184,17.4765,19.365,21.8459,24.8794,27.2608,29.1374
2,126,-1.388,19.717,0.17,15.133,15.5678,16.2995,17.7268,19.717,22.3398,25.5572,28.0892,30.0876
2,132,-1.325,20.099,0.177,15.2548,15.7123,16.4831,17.9904,20.099,22.8884,26.3234,29.0348,31.179
2,138,-1.259,20.515,0.183,15.4131,15.8937,16.7043,18.2913,20.515,23.4602,27.0883,29.9501,32.2104
2,144,-1.188,20.967,0.189,15.5868,16.0928,16.9467,18.6202,20.967,24.0752,27.8986,30.9064,33.2753
2,150,-1.113,21.456,0.194,15.7964,16.329,17.2277,18.9888,21.456,24.7153,28.7049,31.8237,34.2661
2,156,-1.035,21.986,0.199,16.0236,16.5852,17.5329,19.3893,21.986,25.4043,29.5625,32.7889,35.2986
2,162,-0.953,22.555,0.203,16.2865,16.8787,17.8776,19.8313,22.555,26.1193,30.4149,33.713,36.2557
2,168,-0.868,23.16,0.207,16.5606,17.1865,18.2412,20.3004,23.16,26.8767,31.3099,34.6753,37.2454
2,174,-0.78,23.796,0.21,16.8646,17.5256,18.6383,20.8044,23.796,27.6497,32.188,35.5872,38.1554
2,180,-0.69,24.455,0.213,17.1693,17.8685,19.0438,21.3244,24.455,28.4495,33.0915,36.5214,39.085
2,186,-0.598,25.134,0.216,17.4711,18.2116,19.4543,21.8572,25.134,29.2726,34.0163,37.4732,40.0298
2,192,-0.504,25.827,0.218,17.7913,18.5747,19.8865,22.4115,25.827,30.09,34.9016,38.3565,40.8832
2,198,-0.409,26.525,0.22,18.0983,18.9276,20.3128,22.9663,26.525,30.9128,35.7895,39.2405,41.7377
2,204,-0.314,27.221,0.223,18.3565,19.2366,20.7036,23.5005,27.221,31.7556,36.7236,40.1929,42.6794
2,210,-0.218,27.911,0.225,18.62,19.5525,21.1021,24.04,27.911,32.5686,37.5935,41.0544,43.5108
2,216,-0.122,28.59,0.227,18.8566,19.8446,21.4814,24.5659,28.59,33.3686,38.4461,41.8968,44.3236
2,222,-0.026,29.252,0.229,19.0609,20.1078,21.8366,25.0732,29.252,34.1484,39.2734,42.7118,45.1089
2,228,0.07,29.898,0.231,19.2322,20.342,22.1678,25.5626,29.898,34.9094,40.0771,43.5012,45.8685
2,234,0.165,30.527,0.233,19.3702,20.5468,22.475,26.0334,30.527,35.6506,40.8575,44.2667,46.6055
2,240,0.26,31.141,0.235,19.4727,20.7211,22.758,26.4872,31.141,36.3739,41.6158,45.0086,47.3188
