Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
2,193,-0.2151,53.7783,0.1346,42.0293,43.3186,45.3993,49.154,53.7783,58.942,64.1131,67.472,69.7682
2,194,-0.2202,53.8313,0.1342,42.1071,43.3936,45.4698,49.2165,53.8313,58.9852,64.1472,67.5008,69.7936
2,195,-0.2253,53.8843,0.1338,42.185,43.4687,45.5403,49.279,53.8843,59.0282,64.1812,67.5295,69.8189
2,196,-0.2305,53.9373,0.1334,42.263,43.5438,45.6109,49.3415,53.9373,59.0713,64.2153,67.5582,69.8442
2,197,-0.2357,53.9903,0.1329,42.3485,43.6258,45.6871,49.4073,53.9903,59.1103,64.2406,67.575,69.8554
2,198,-0.2499,54.0055,0.1326,42.4003,43.6723,45.7257,49.4337,54.0055,59.1181,64.2469,67.5834,69.8667
2,199,-0.2643,54.0208,0.1323,42.4523,43.719,45.7645,49.4603,54.0208,59.1261,64.2534,67.5922,69.8785
2,200,-0.2788,54.036,0.1319,42.5116,43.7724,45.8088,49.49,54.036,59.13,64.2512,67.589,69.8761
2,201,-0.2934,54.0512,0.1316,42.5634,43.8189,45.8474,49.5165,54.0512,59.1378,64.2576,67.5977,69.8878
2,202,-0.3081,54.0663,0.1312,42.6225,43.8721,45.8916,49.5461,54.0663,59.1415,64.2552,67.5944,69.8853
2,203,-0.323,54.0815,0.1309,42.6742,43.9186,45.9303,49.5725,54.0815,59.1494,64.2617,67.6033,69.8974
2,204,-0.3423,54.0797,0.1306,42.7175,43.9552,45.957,49.5842,54.0797,59.1397,64.2522,67.5984,69.8978
2,205,-0.3619,54.0778,0.1303,42.7608,43.9919,45.9838,49.5958,54.0778,59.13,64.2427,67.5938,69.8987
2,206,-0.3816,54.0759,0.13,42.8039,44.0284,46.0104,49.6074,54.0759,59.1202,64.2333,67.5893,69.8997
2,207,-0.4016,54.0739,0.1298,42.8396,44.0582,46.0315,49.6157,54.0739,59.1145,64.2328,67.5972,69.9157
2,208,-0.4217,54.0719,0.1295,42.8825,44.0945,46.0581,49.6272,54.0719,59.1047,64.2235,67.593,69.9174
2,209,-0.4421,54.0698,0.1292,42.9254,44.1309,46.0846,49.6386,54.0698,59.0948,64.2143,67.5891,69.9195
2,210,-0.4627,54.0634,0.1289,42.9648,44.1636,46.1074,49.6461,54.0634,59.0802,64.2,67.5801,69.9164
2,211,-0.4836,54.057,0.1286,43.0043,44.1965,46.1303,49.6535,54.057,59.0657,64.186,67.5715,69.9139
2,212,-0.5046,54.0505,0.1284,43.0363,44.2225,46.1475,49.6577,54.0505,59.0552,64.1809,67.5752,69.9264
2,213,-0.5259,54.0439,0.1281,43.0754,44.255,46.1701,49.665,54.0439,59.0405,64.1668,67.5669,69.9245
2,214,-0.5474,54.0373,0.1278,43.1145,44.2875,46.1928,49.6723,54.0373,59.0258,64.1529,67.5587,69.9229
2,215,-0.5691,54.0306,0.1275,43.1534,44.3198,46.2152,49.6794,54.0306,59.011,64.139,67.5507,69.9216
2,216,-0.5908,54.0217,0.1273,43.1831,44.3437,46.2303,49.6814,54.0217,58.998,64.1314,67.5525,69.9326
2,217,-0.6128,54.0126,0.127,43.2199,44.3738,46.2506,49.6863,54.0126,58.9805,64.1148,67.5419,69.9288
2,218,-0.6351,54.0036,0.1267,43.2567,44.4041,46.271,49.6914,54.0036,58.9633,64.0984,67.5317,69.9257
2,219,-0.6575,53.9944,0.1264,43.2931,44.4341,46.2912,49.6962,53.9944,58.9458,64.0818,67.5214,69.9226
2,220,-0.6801,53.9852,0.1261,43.3295,44.4639,46.3113,49.701,53.9852,58.9283,64.0654,67.5113,69.9197
2,221,-0.703,53.976,0.1258,43.3658,44.4938,46.3314,49.7059,53.976,58.9109,64.0491,67.5017,69.9176
2,222,-0.7262,53.9649,0.1256,43.3937,44.5158,46.3446,49.7058,53.9649,58.8957,64.04,67.5031,69.9295
2,223,-0.7497,53.9539,0.1253,43.4286,44.5442,46.3632,49.709,53.9539,58.8764,64.022,67.4921,69.9263
2,224,-0.7734,53.9427,0.125,43.4632,44.5723,46.3815,49.712,53.9427,58.8568,64.0039,67.481,69.9234
2,225,-0.7973,53.9315,0.1247,43.4977,44.6004,46.3999,49.715,53.9315,58.8373,63.9859,67.4702,69.9208
2,226,-0.8215,53.9203,0.1244,43.5322,44.6285,46.4182,49.7179,53.9203,58.8179,63.968,67.4599,69.9189
2,227,-0.8458,53.909,0.1241,43.5664,44.6563,46.4363,49.7208,53.909,58.7983,63.9501,67.4494,69.917
