Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
2,215,-0.3985,160.614,0.0311,151.5905,152.6829,154.3868,157.2937,160.614,164.0332,167.1982,169.1334,170.4069
2,216,-0.4107,160.648,0.0311,151.626,152.718,154.4213,157.3278,160.6484,164.0688,167.2357,169.1724,170.4471
2,217,-0.4229,160.683,0.031,151.6893,152.7776,154.4752,157.3723,160.6827,164.0931,167.2513,169.1828,170.4543
2,218,-0.4352,160.717,0.031,151.7248,152.8127,154.5097,157.4064,160.7171,164.1287,167.2887,169.2218,170.4945
2,219,-0.4476,160.751,0.031,151.7603,152.8477,154.5442,157.4404,160.7514,164.1641,167.3261,169.2608,170.5346
2,220,-0.4601,160.786,0.0309,151.8236,152.9073,154.5981,157.485,160.7857,164.1884,167.3417,169.2712,170.5417
2,221,-0.4727,160.82,0.0309,151.8591,152.9423,154.6326,157.519,160.82,164.2239,167.379,169.3101,170.5819
2,222,-0.4804,160.859,0.0309,151.8979,152.981,154.6711,157.5575,160.8591,164.2641,167.4208,169.3531,170.6257
2,223,-0.4881,160.898,0.0308,151.9645,153.0441,154.729,157.6065,160.8981,164.293,167.4405,169.3673,170.6363
2,224,-0.4959,160.937,0.0308,152.0033,153.0828,154.7675,157.6451,160.9372,164.3332,167.4823,169.4102,170.6801
2,225,-0.5037,160.976,0.0307,152.0698,153.1459,154.8253,157.6941,160.9762,164.3621,167.502,169.4244,170.6907
2,226,-0.5116,161.015,0.0307,152.1087,153.1846,154.8639,157.7326,161.0153,164.4023,167.5437,169.4673,170.7345
2,227,-0.5195,161.054,0.0307,152.1475,153.2232,154.9023,157.7711,161.0543,164.4424,167.5854,169.5101,170.7782
