Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
1,73,-0.859,16.038,0.0909,13.6733,13.9335,14.3527,15.1078,16.038,17.0806,18.1324,18.8213,19.2953
1,74,-0.8675,16.0661,0.0919,13.6762,13.9387,14.3618,15.1248,16.0661,17.1231,18.1914,18.8921,19.3749
1,75,-0.8749,16.0942,0.0929,13.6791,13.9439,14.3709,15.1418,16.0942,17.1655,18.2503,18.9631,19.4545
1,76,-0.8814,16.1223,0.0939,13.6818,13.9489,14.3799,15.1587,16.1223,17.208,18.3094,19.0341,19.5343
1,77,-0.8869,16.1504,0.0948,13.6865,13.9558,14.3904,15.1765,16.1504,17.2493,18.3659,19.1015,19.6098
1,78,-0.8916,16.1786,0.0958,13.6891,13.9607,14.3993,15.1935,16.1786,17.292,18.4251,19.1729,19.6899
1,79,-0.8955,16.2068,0.0968,13.6915,13.9654,14.4082,15.2104,16.2068,17.3347,18.4845,19.2443,19.7701
1,80,-0.8987,16.235,0.0978,13.6937,13.9701,14.4169,15.2272,16.235,17.3774,18.5439,19.3158,19.8505
1,81,-0.9013,16.2633,0.0987,13.6982,13.9768,14.4274,15.2451,16.2633,17.419,18.6009,19.3838,19.9267
1,82,-0.9032,16.2916,0.0997,13.7004,13.9813,14.4361,15.262,16.2916,17.462,18.6606,19.4556,20.0074
1,83,-0.9046,16.3199,0.1007,13.7024,13.9858,14.4447,15.2788,16.3199,17.5049,18.7204,19.5276,20.0882
1,84,-0.8944,16.3645,0.1018,13.7135,14.0003,14.4648,15.3096,16.3645,17.5662,18.7996,19.6192,20.1887
1,85,-0.8842,16.4092,0.1029,13.7246,14.0148,14.4849,15.3403,16.4092,17.6276,18.8791,19.7112,20.2895
1,86,-0.8741,16.4538,0.104,13.7355,14.0291,14.5049,15.3709,16.4538,17.6891,18.9587,19.8033,20.3905
1,87,-0.8639,16.4985,0.1051,13.7463,14.0433,14.5248,15.4015,16.4985,17.7506,19.0385,19.8957,20.4918
1,88,-0.8538,16.5431,0.1062,13.7569,14.0574,14.5445,15.432,16.5431,17.8122,19.1184,19.9881,20.5933
1,89,-0.8438,16.5878,0.1073,13.7675,14.0714,14.5642,15.4625,16.5878,17.874,19.1985,20.081,20.6951
1,90,-0.8339,16.6324,0.1084,13.7778,14.0852,14.5837,15.4929,16.6324,17.9357,19.2787,20.1739,20.7972
